dayno,hourofday,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
 17 ,8,winter,1,0,2,6.56,7.575,47,15.0013,3,30,33
 17 ,9,winter,1,0,2,6.56,7.575,47,15.0013,8,39,47
 17 ,10,winter,1,0,2,6.56,7.575,50,16.9979,7,50,57
 17 ,11,winter,1,0,2,6.56,7.575,55,12.998,9,55,64
 17 ,12,winter,1,0,2,7.38,9.85,47,8.9981,10,70,80
 17 ,13,winter,1,0,2,7.38,9.85,47,8.9981,13,80,93
 17 ,14,winter,1,0,2,7.38,10.605,43,7.0015,12,74,86
 17 ,15,winter,1,0,2,8.2,10.605,47,11.0014,21,72,93
 17 ,16,winter,1,0,2,8.2,10.605,47,11.0014,6,76,82
 17 ,17,winter,1,0,1,8.2,9.85,51,12.998,4,67,71
 17 ,18,winter,1,0,2,7.38,8.335,55,16.9979,7,85,92
 17 ,19,winter,1,0,3,7.38,9.09,59,12.998,2,58,60
 17 ,20,winter,1,0,3,6.56,7.575,80,12.998,4,29,33
 17 ,21,winter,1,0,3,6.56,7.575,80,12.998,3,24,27
 17 ,22,winter,1,0,3,5.74,6.06,93,16.9979,0,13,13
 17 ,23,winter,1,0,3,6.56,6.82,86,19.0012,1,3,4
 18 ,12,winter,0,1,2,8.2,9.09,86,22.0028,0,3,3
 18 ,13,winter,0,1,2,8.2,9.85,86,15.0013,0,22,22
 18 ,14,winter,0,1,2,9.02,11.365,80,11.0014,2,26,28
 18 ,15,winter,0,1,2,9.02,11.365,87,11.0014,3,32,35
 18 ,16,winter,0,1,2,9.02,11.365,87,12.998,0,61,61
 18 ,17,winter,0,1,2,9.02,11.365,82,12.998,1,124,125
 18 ,18,winter,0,1,2,9.02,11.365,80,11.0014,1,132,133
 18 ,19,winter,0,1,2,9.02,11.365,80,8.9981,1,98,99
 18 ,20,winter,0,1,2,9.02,13.635,87,0,0,83,83
 18 ,21,winter,0,1,2,9.02,12.12,93,7.0015,0,41,41
 18 ,22,winter,0,1,2,9.02,12.88,93,6.0032,0,33,33
 18 ,23,winter,0,1,2,9.02,13.635,93,0,1,19,20
 19 ,0,winter,0,1,2,9.02,13.635,93,0,0,3,3
 19 ,1,winter,0,1,3,9.02,11.365,93,8.9981,1,6,7
 19 ,2,winter,0,1,3,9.02,11.365,93,8.9981,0,3,3
 19 ,4,winter,0,1,3,9.02,11.365,93,8.9981,1,1,2
 19 ,5,winter,0,1,2,9.02,12.88,93,6.0032,0,7,7
 19 ,6,winter,0,1,2,9.02,12.88,93,6.0032,0,32,32
 19 ,7,winter,0,1,2,9.84,12.88,92,7.0015,1,89,90
 19 ,8,winter,0,1,2,9.84,12.88,93,7.0015,1,196,197
 19 ,9,winter,0,1,2,9.84,12.88,93,7.0015,2,107,109
 19 ,10,winter,0,1,2,10.66,13.635,93,8.9981,1,46,47
 19 ,11,winter,0,1,2,11.48,15.15,87,6.0032,5,47,52
 19 ,12,winter,0,1,2,12.3,15.91,81,6.0032,5,65,70
 19 ,13,winter,0,1,1,16.4,20.455,62,19.0012,11,67,78
 19 ,14,winter,0,1,1,16.4,20.455,58,16.9979,7,68,75
 19 ,15,winter,0,1,1,16.4,20.455,54,19.0012,4,78,82
 19 ,16,winter,0,1,1,15.58,19.695,58,26.0027,10,94,104
 19 ,17,winter,0,1,1,14.76,16.665,57,22.0028,7,190,197
 19 ,18,winter,0,1,1,13.94,15.91,61,19.0012,5,156,161
 19 ,19,winter,0,1,1,13.12,14.395,57,27.9993,4,108,112
 19 ,20,winter,0,1,1,13.12,15.15,49,19.9995,2,74,76
 19 ,21,winter,0,1,1,13.12,14.395,49,27.9993,4,55,59
 19 ,22,winter,0,1,1,12.3,15.15,52,11.0014,6,53,59
 19 ,23,winter,0,1,1,12.3,13.635,52,31.0009,1,27,28
 32 ,0,winter,0,1,2,6.56,9.09,64,7.0015,2,6,8
 32 ,1,winter,0,1,2,6.56,9.09,69,7.0015,0,3,3
 32 ,2,winter,0,1,2,6.56,11.365,69,0,0,2,2
 32 ,3,winter,0,1,2,6.56,11.365,69,0,0,2,2
 32 ,5,winter,0,1,3,5.74,10.605,93,0,0,3,3
 32 ,6,winter,0,1,3,5.74,10.605,93,0,0,22,22
 32 ,7,winter,0,1,3,6.56,11.365,93,0,0,52,52
 32 ,8,winter,0,1,3,6.56,11.365,93,0,3,132,135
 32 ,9,winter,0,1,2,6.56,11.365,93,0,2,114,116
 32 ,10,winter,0,1,2,6.56,11.365,93,0,0,47,47
 32 ,11,winter,0,1,2,7.38,12.12,86,0,2,49,51
 32 ,12,winter,0,1,2,8.2,12.88,86,0,2,53,55
 32 ,13,winter,0,1,2,8.2,12.88,86,0,3,49,52
 32 ,14,winter,0,1,2,9.02,12.88,80,6.0032,5,49,54
 32 ,15,winter,0,1,2,9.84,14.395,75,0,7,45,52
 32 ,16,winter,0,1,2,9.84,12.12,75,8.9981,3,61,64
 32 ,17,winter,0,1,2,9.84,14.395,75,0,4,172,176
 32 ,18,winter,0,1,2,9.84,12.88,81,7.0015,3,165,168
 32 ,19,winter,0,1,2,9.84,12.12,81,8.9981,3,105,108
 32 ,20,winter,0,1,2,9.02,11.365,87,8.9981,5,69,74
 32 ,21,winter,0,1,2,9.02,11.365,87,8.9981,0,64,64
 32 ,22,winter,0,1,2,9.02,12.88,87,6.0032,2,34,36
 32 ,23,winter,0,1,3,8.2,9.85,93,12.998,1,15,16
 33 ,0,winter,0,1,3,9.02,12.12,93,7.0015,0,2,2
 33 ,1,winter,0,1,3,9.02,11.365,93,12.998,0,3,3
 33 ,2,winter,0,1,3,9.02,11.365,93,8.9981,4,0,4
 33 ,3,winter,0,1,3,9.02,11.365,93,8.9981,0,1,1
 33 ,4,winter,0,1,3,9.02,10.605,93,19.0012,0,1,1
 33 ,5,winter,0,1,3,9.02,12.12,93,7.0015,0,3,3
 33 ,6,winter,0,1,3,9.02,12.12,93,7.0015,1,17,18
 33 ,7,winter,0,1,3,9.02,10.605,93,15.0013,1,48,49
 33 ,8,winter,0,1,3,9.02,10.605,93,15.0013,1,154,155
 33 ,9,winter,0,1,2,9.84,12.88,93,6.0032,4,119,123
 33 ,10,winter,0,1,2,9.02,13.635,100,0,2,59,61
 33 ,11,winter,0,1,2,9.84,11.365,93,12.998,5,47,52
 33 ,12,winter,0,1,2,9.84,11.365,93,15.0013,3,61,64
 33 ,13,winter,0,1,1,13.94,16.665,93,11.0014,1,74,75
 33 ,14,winter,0,1,1,15.58,19.695,82,26.0027,2,61,63
 33 ,15,winter,0,1,1,15.58,19.695,76,22.0028,10,66,76
 33 ,16,winter,0,1,1,14.76,16.665,71,19.9995,8,95,103
 33 ,17,winter,0,1,1,14.76,15.91,53,35.0008,7,183,190
 33 ,18,winter,0,1,1,13.94,14.395,42,36.9974,7,175,182
 33 ,19,winter,0,1,1,11.48,12.12,45,32.9975,3,88,91
 33 ,20,winter,0,1,1,9.84,9.85,48,36.9974,4,71,75
 33 ,21,winter,0,1,1,9.02,9.85,47,22.0028,1,62,63
 33 ,22,winter,0,1,1,9.02,10.605,44,16.9979,5,35,40
 33 ,23,winter,0,1,1,8.2,8.335,44,30.0026,3,29,32
 34 ,0,winter,0,1,1,8.2,8.335,40,30.0026,1,11,12
 34 ,1,winter,0,1,1,8.2,7.575,44,35.0008,0,5,5
 34 ,2,winter,0,1,1,7.38,8.335,43,16.9979,0,2,2
 34 ,3,winter,0,1,1,7.38,8.335,43,16.9979,0,1,1
 34 ,5,winter,0,1,1,6.56,6.82,50,19.9995,0,2,2
 34 ,6,winter,0,1,1,6.56,6.82,43,23.9994,0,39,39
 34 ,7,winter,0,1,1,5.74,6.06,50,22.0028,1,86,87
 34 ,8,winter,0,1,1,5.74,6.06,50,23.9994,4,184,188
 34 ,9,winter,0,1,1,6.56,6.82,47,19.9995,6,127,133
 34 ,10,winter,0,1,1,7.38,7.575,43,22.0028,2,50,52
 34 ,11,winter,0,1,1,7.38,6.82,43,30.0026,9,55,64
 34 ,12,winter,0,1,1,8.2,9.09,40,23.9994,2,67,69
 34 ,13,winter,0,1,1,8.2,8.335,40,27.9993,4,47,51
 34 ,14,winter,0,1,1,9.02,9.85,37,26.0027,4,43,47
 34 ,15,winter,0,1,1,9.02,9.85,37,22.0028,4,56,60
 34 ,16,winter,0,1,1,9.02,10.605,37,16.9979,5,73,78
 34 ,17,winter,0,1,1,8.2,9.85,40,12.998,5,170,175
 34 ,18,winter,0,1,1,8.2,10.605,40,11.0014,2,145,147
 34 ,19,winter,0,1,1,8.2,12.88,40,0,4,92,96
 34 ,20,winter,0,1,1,8.2,11.365,47,6.0032,1,108,109
 34 ,21,winter,0,1,1,7.38,10.605,55,7.0015,1,53,54
 34 ,22,winter,0,1,1,7.38,10.605,51,6.0032,2,39,41
 34 ,23,winter,0,1,1,8.2,11.365,47,7.0015,4,34,38
 35 ,0,winter,0,1,2,8.2,12.88,44,0,3,10,13
 35 ,1,winter,0,1,2,6.56,11.365,59,0,0,7,7
 35 ,2,winter,0,1,2,5.74,8.335,63,7.0015,0,1,1
 35 ,3,winter,0,1,2,5.74,8.335,63,7.0015,0,1,1
 35 ,5,winter,0,1,2,5.74,7.575,63,8.9981,0,7,7
 35 ,6,winter,0,1,2,6.56,11.365,55,0,2,26,28
 35 ,7,winter,0,1,1,5.74,10.605,59,0,0,87,87
 35 ,8,winter,0,1,1,5.74,7.575,74,8.9981,3,217,220
 35 ,9,winter,0,1,2,6.56,9.09,80,8.9981,3,124,127
 35 ,10,winter,0,1,2,8.2,10.605,51,8.9981,5,46,51
 35 ,11,winter,0,1,1,9.02,11.365,51,11.0014,3,61,64
 35 ,12,winter,0,1,2,9.84,12.12,48,11.0014,8,78,86
 35 ,13,winter,0,1,2,10.66,12.88,50,15.0013,9,73,82
 35 ,14,winter,0,1,2,11.48,13.635,45,11.0014,15,76,91
 35 ,15,winter,0,1,2,11.48,13.635,48,16.9979,9,81,90
 35 ,16,winter,0,1,2,12.3,14.395,42,15.0013,8,91,99
 35 ,17,winter,0,1,2,10.66,13.635,56,8.9981,10,195,205
 35 ,18,winter,0,1,2,9.84,12.88,60,7.0015,3,152,155
 35 ,19,winter,0,1,2,9.84,12.12,65,8.9981,1,102,103
 35 ,20,winter,0,1,2,9.84,12.12,65,11.0014,2,69,71
 35 ,21,winter,0,1,2,9.84,12.12,70,11.0014,2,41,43
 35 ,22,winter,0,1,2,9.84,12.12,65,11.0014,1,45,46
 35 ,23,winter,0,1,2,9.84,12.12,70,8.9981,1,30,31
 36 ,0,winter,0,0,2,9.84,12.12,70,11.0014,3,36,39
 36 ,1,winter,0,0,2,9.84,12.12,65,11.0014,1,17,18
 36 ,2,winter,0,0,2,9.84,12.12,75,11.0014,5,12,17
 36 ,3,winter,0,0,2,9.84,12.12,75,11.0014,1,10,11
 36 ,4,winter,0,0,3,9.02,11.365,93,8.9981,0,8,8
 36 ,5,winter,0,0,3,8.2,11.365,100,6.0032,0,9,9
 36 ,6,winter,0,0,3,8.2,12.88,100,0,0,4,4
 36 ,7,winter,0,0,3,9.02,12.88,93,6.0032,0,4,4
 36 ,8,winter,0,0,3,8.2,11.365,100,6.0032,0,10,10
 36 ,9,winter,0,0,3,8.2,11.365,100,6.0032,3,17,20
 36 ,10,winter,0,0,3,8.2,10.605,100,8.9981,3,31,34
 36 ,11,winter,0,0,3,9.02,11.365,100,8.9981,1,46,47
 36 ,12,winter,0,0,3,9.02,11.365,100,11.0014,10,42,52
 36 ,13,winter,0,0,3,9.02,11.365,100,11.0014,10,62,72
 36 ,14,winter,0,0,3,9.02,13.635,100,0,5,50,55
 36 ,15,winter,0,0,3,9.02,13.635,100,0,11,49,60
 36 ,16,winter,0,0,3,9.02,11.365,100,8.9981,8,63,71
 36 ,17,winter,0,0,2,9.84,10.605,100,19.0012,14,64,78
 36 ,18,winter,0,0,2,11.48,12.12,93,30.0026,2,81,83
 36 ,19,winter,0,0,2,11.48,12.12,93,30.0026,6,78,84
 36 ,20,winter,0,0,1,12.3,14.395,87,16.9979,5,64,69
 36 ,21,winter,0,0,1,10.66,12.88,100,12.998,3,53,56
 36 ,22,winter,0,0,1,10.66,13.635,93,8.9981,2,43,45
 36 ,23,winter,0,0,1,10.66,12.88,93,15.0013,7,52,59
 37 ,0,winter,0,0,1,10.66,12.88,70,12.998,2,37,39
 37 ,1,winter,0,0,1,10.66,11.365,65,27.9993,4,40,44
 37 ,2,winter,0,0,1,10.66,11.365,60,22.0028,0,20,20
 37 ,3,winter,0,0,1,10.66,14.395,60,6.0032,3,10,13
 37 ,4,winter,0,0,1,10.66,11.365,60,23.9994,0,2,2
 37 ,5,winter,0,0,1,10.66,12.88,60,15.0013,0,1,1
 37 ,6,winter,0,0,1,10.66,12.88,60,15.0013,0,1,1
 37 ,7,winter,0,0,1,9.84,12.12,65,11.0014,0,8,8
 37 ,8,winter,0,0,1,9.84,12.88,65,7.0015,2,21,23
 37 ,9,winter,0,0,1,11.48,14.395,56,7.0015,7,38,45
 37 ,10,winter,0,0,1,12.3,14.395,52,16.9979,15,74,89
 37 ,11,winter,0,0,1,13.12,15.15,49,16.9979,28,89,117
 37 ,12,winter,0,0,1,13.94,16.665,46,0,48,126,174
 37 ,13,winter,0,0,1,13.94,18.18,46,0,47,135,182
 37 ,14,winter,0,0,1,13.94,17.425,46,6.0032,47,114,161
 37 ,15,winter,0,0,1,13.94,17.425,46,6.0032,52,130,182
 37 ,16,winter,0,0,1,13.94,17.425,49,7.0015,42,115,157
 37 ,17,winter,0,0,1,13.94,18.18,46,0,24,97,121
 37 ,18,winter,0,0,1,12.3,15.15,56,11.0014,13,65,78
 37 ,19,winter,0,0,1,11.48,14.395,61,8.9981,1,20,21
 37 ,20,winter,0,0,1,11.48,14.395,61,7.0015,5,21,26
 37 ,21,winter,0,0,1,10.66,15.15,60,0,5,22,27
 37 ,22,winter,0,0,1,10.66,15.15,60,0,5,57,62
 37 ,23,winter,0,0,1,9.84,14.395,65,0,4,26,30
 38 ,0,winter,0,1,1,9.84,14.395,65,0,1,14,15
 38 ,1,winter,0,1,1,9.02,13.635,75,0,1,4,5
 38 ,2,winter,0,1,1,8.2,12.88,80,0,0,3,3
 38 ,3,winter,0,1,1,8.2,12.88,86,0,0,1,1
 38 ,4,winter,0,1,1,8.2,12.88,86,0,1,1,2
 38 ,5,winter,0,1,1,8.2,12.88,86,0,1,9,10
 38 ,6,winter,0,1,1,7.38,12.12,93,0,1,29,30
 38 ,7,winter,0,1,1,7.38,12.12,86,0,6,89,95
 38 ,8,winter,0,1,2,6.56,11.365,100,0,7,223,230
 38 ,9,winter,0,1,1,9.02,13.635,80,0,3,115,118
 38 ,10,winter,0,1,1,9.84,12.88,75,7.0015,6,49,55
 38 ,11,winter,0,1,1,12.3,15.91,65,6.0032,11,36,47
 38 ,12,winter,0,1,2,13.12,17.425,62,0,7,59,66
 38 ,13,winter,0,1,2,14.76,18.18,57,6.0032,10,54,64
 38 ,14,winter,0,1,2,14.76,18.18,57,6.0032,8,52,60
 38 ,15,winter,0,1,2,15.58,19.695,54,6.0032,4,46,50
 38 ,16,winter,0,1,2,14.76,17.425,57,8.9981,16,98,114
 38 ,17,winter,0,1,2,13.12,15.91,70,11.0014,9,207,216
 38 ,18,winter,0,1,2,13.94,16.665,66,8.9981,5,170,175
 38 ,19,winter,0,1,2,13.12,17.425,70,0,5,123,128
 38 ,20,winter,0,1,2,13.12,16.665,70,7.0015,6,82,88
 38 ,21,winter,0,1,1,13.12,17.425,70,0,3,75,78
 38 ,22,winter,0,1,1,11.48,15.15,81,6.0032,3,34,37
 38 ,23,winter,0,1,2,12.3,16.665,81,0,6,19,25
 39 ,0,winter,0,1,2,11.48,15.91,87,0,4,6,10
 39 ,1,winter,0,1,2,11.48,15.91,87,0,0,4,4
 39 ,2,winter,0,1,2,10.66,13.635,93,7.0015,1,1,2
 39 ,3,winter,0,1,3,11.48,13.635,93,11.0014,0,1,1
 39 ,4,winter,0,1,1,10.66,12.88,93,11.0014,0,3,3
 39 ,5,winter,0,1,1,10.66,11.365,81,22.0028,0,2,2
 39 ,6,winter,0,1,1,10.66,11.365,70,22.0028,0,39,39
 39 ,7,winter,0,1,1,9.84,9.85,65,27.9993,3,97,100
 39 ,8,winter,0,1,1,9.84,9.85,56,32.9975,7,236,243
 39 ,9,winter,0,1,1,9.84,9.85,52,32.9975,7,128,135
 39 ,10,winter,0,1,1,9.02,9.09,47,36.9974,4,44,48
 39 ,11,winter,0,1,1,9.02,9.09,47,31.0009,1,49,50
 39 ,12,winter,0,1,1,9.84,9.85,38,32.9975,2,63,65
 39 ,13,winter,0,1,2,9.84,9.85,32,30.0026,2,48,50
 39 ,14,winter,0,1,1,9.02,9.85,37,27.9993,3,61,64
 39 ,15,winter,0,1,1,9.02,9.85,35,26.0027,6,45,51
 39 ,16,winter,0,1,1,9.02,9.09,35,35.0008,4,79,83
 39 ,17,winter,0,1,1,9.02,9.09,32,39.0007,4,172,176
 39 ,18,winter,0,1,1,8.2,9.09,32,26.0027,1,151,152
 39 ,19,winter,0,1,1,6.56,6.06,40,31.0009,1,100,101
 39 ,20,winter,0,1,1,6.56,6.82,40,22.0028,3,53,56
 39 ,21,winter,0,1,1,5.74,5.305,33,31.0009,8,46,54
 39 ,22,winter,0,1,1,4.92,5.305,33,23.9994,0,29,29
 39 ,23,winter,0,1,1,4.92,5.305,33,22.0028,3,9,12
 40 ,0,winter,0,1,1,4.1,3.79,36,23.9994,0,17,17
 40 ,1,winter,0,1,1,4.1,5.305,36,15.0013,0,7,7
 40 ,2,winter,0,1,1,3.28,3.79,38,19.0012,1,2,3
 40 ,3,winter,0,1,1,2.46,3.79,45,8.9981,0,2,2
 40 ,5,winter,0,1,1,2.46,5.305,45,7.0015,0,7,7
 40 ,6,winter,0,1,1,2.46,7.575,45,0,0,43,43
 40 ,7,winter,0,1,1,2.46,5.305,49,7.0015,4,95,99
 40 ,8,winter,0,1,1,4.1,6.82,42,0,1,198,199
 40 ,9,winter,0,1,1,4.92,6.82,39,11.0014,4,119,123
 40 ,10,winter,0,1,1,5.74,9.09,36,0,8,51,59
 40 ,11,winter,0,1,2,5.74,7.575,43,11.0014,1,40,41
 40 ,12,winter,0,1,2,7.38,9.09,40,15.0013,4,57,61
 40 ,13,winter,0,1,1,7.38,8.335,40,16.9979,2,67,69
 40 ,14,winter,0,1,1,8.2,9.09,34,19.9995,2,56,58
 40 ,15,winter,0,1,2,8.2,9.09,34,19.0012,3,61,64
 40 ,16,winter,0,1,2,8.2,9.85,37,16.9979,7,72,79
 40 ,17,winter,0,1,2,8.2,9.85,34,16.9979,9,157,166
 40 ,18,winter,0,1,2,7.38,8.335,47,19.9995,2,168,170
 40 ,19,winter,0,1,3,5.74,6.06,86,16.9979,1,87,88
 40 ,20,winter,0,1,3,5.74,7.575,86,11.0014,0,84,84
 40 ,21,winter,0,1,2,5.74,7.575,86,11.0014,0,83,83
 40 ,22,winter,0,1,3,6.56,8.335,80,11.0014,4,42,46
 40 ,23,winter,0,1,3,6.56,7.575,80,12.998,0,37,37
 41 ,0,winter,0,1,3,5.74,6.82,86,12.998,0,16,16
 41 ,1,winter,0,1,3,5.74,7.575,80,8.9981,0,7,7
 41 ,2,winter,0,1,3,5.74,7.575,80,8.9981,0,3,3
 41 ,4,winter,0,1,2,5.74,6.82,59,15.0013,0,1,1
 41 ,5,winter,0,1,2,4.92,6.06,50,15.0013,0,6,6
 41 ,6,winter,0,1,2,4.92,6.06,54,19.0012,0,26,26
 41 ,7,winter,0,1,1,4.1,3.79,50,27.9993,0,99,99
 41 ,8,winter,0,1,1,4.1,3.79,49,22.0028,5,173,178
 41 ,9,winter,0,1,1,4.92,5.305,42,23.9994,1,121,122
 41 ,10,winter,0,1,1,4.92,5.305,42,19.9995,1,34,35
 41 ,11,winter,0,1,1,5.74,6.06,39,23.9994,1,44,45
 41 ,12,winter,0,1,1,6.56,6.82,34,26.0027,4,65,69
 41 ,13,winter,0,1,1,7.38,8.335,29,19.9995,3,59,62
 41 ,14,winter,0,1,1,8.2,9.09,27,19.0012,6,42,48
 41 ,15,winter,0,1,1,8.2,9.85,25,16.9979,0,50,50
 41 ,16,winter,0,1,1,8.2,9.09,27,19.9995,4,76,80
 41 ,17,winter,0,1,1,7.38,9.09,26,12.998,6,159,165
 41 ,18,winter,0,1,1,6.56,9.09,28,8.9981,3,157,160
 41 ,19,winter,0,1,1,5.74,8.335,28,7.0015,2,110,112
 41 ,20,winter,0,1,1,5.74,9.09,31,6.0032,4,93,97
 41 ,21,winter,0,1,1,5.74,10.605,39,0,2,70,72
 41 ,22,winter,0,1,1,4.92,9.85,39,0,4,47,51
 41 ,23,winter,0,1,1,4.92,7.575,42,7.0015,1,33,34
 42 ,0,winter,0,1,1,4.1,6.82,49,7.0015,2,12,14
 42 ,1,winter,0,1,1,4.1,6.82,54,6.0032,1,6,7
 42 ,2,winter,0,1,1,4.1,6.82,54,6.0032,0,3,3
 42 ,5,winter,0,1,1,3.28,6.06,63,6.0032,0,4,4
 42 ,6,winter,0,1,1,4.1,9.09,68,0,1,23,24
 42 ,7,winter,0,1,1,3.28,8.335,73,0,1,73,74
 42 ,8,winter,0,1,1,4.1,6.06,74,11.0014,4,212,216
 42 ,9,winter,0,1,1,4.92,6.06,74,15.0013,8,132,140
 42 ,10,winter,0,1,1,5.74,6.82,69,12.998,5,39,44
 42 ,11,winter,0,1,1,9.02,11.365,47,8.9981,12,52,64
 42 ,12,winter,0,1,1,9.02,11.365,47,8.9981,7,64,71
 42 ,13,winter,0,1,1,9.84,11.365,35,12.998,21,89,110
 42 ,14,winter,0,1,1,12.3,14.395,26,16.9979,17,67,84
 42 ,15,winter,0,1,1,13.12,15.91,21,11.0014,12,62,74
 42 ,16,winter,0,1,1,12.3,14.395,28,12.998,14,111,125
 42 ,17,winter,0,1,1,12.3,16.665,24,0,18,193,211
 42 ,18,winter,0,1,1,11.48,15.91,28,0,9,165,174
 42 ,19,winter,0,1,1,10.66,15.15,33,0,7,94,101
 42 ,20,winter,0,1,1,9.02,11.365,55,8.9981,2,61,63
 42 ,21,winter,0,1,1,8.2,10.605,59,8.9981,1,46,47
 42 ,22,winter,0,1,1,8.2,11.365,64,6.0032,2,41,43
 42 ,23,winter,0,1,1,7.38,12.12,69,0,5,48,53
 43 ,0,winter,0,0,1,6.56,9.85,69,6.0032,3,27,30
 43 ,1,winter,0,0,1,5.74,10.605,86,0,2,22,24
 43 ,2,winter,0,0,1,5.74,10.605,80,0,2,13,15
 43 ,3,winter,0,0,1,4.92,9.85,80,0,3,7,10
 43 ,4,winter,0,0,1,4.92,8.335,74,6.0032,0,4,4
 43 ,5,winter,0,0,1,4.92,8.335,74,6.0032,0,1,1
 43 ,6,winter,0,0,1,4.92,6.82,93,12.998,1,1,2
 43 ,7,winter,0,0,1,4.92,7.575,80,7.0015,2,9,11
 43 ,8,winter,0,0,1,5.74,7.575,86,8.9981,2,28,30
 43 ,9,winter,0,0,1,6.56,9.09,64,8.9981,5,38,43
 43 ,10,winter,0,0,1,9.02,10.605,41,16.9979,13,71,84
 43 ,11,winter,0,0,1,12.3,13.635,28,22.0028,30,84,114
 43 ,12,winter,0,0,1,12.3,13.635,39,31.0009,27,93,120
 43 ,13,winter,0,0,1,12.3,13.635,39,27.9993,32,103,135
 43 ,14,winter,0,0,1,13.94,15.91,31,19.0012,30,90,120
 43 ,15,winter,0,0,1,13.94,15.15,29,27.9993,47,127,174
 43 ,16,winter,0,0,1,13.94,15.15,29,27.9993,42,103,145
 43 ,17,winter,0,0,1,13.12,14.395,31,35.0008,24,113,137
 43 ,18,winter,0,0,1,11.48,12.88,38,22.0028,4,60,64
 43 ,19,winter,0,0,1,11.48,13.635,38,11.0014,2,39,41
 43 ,20,winter,0,0,1,10.66,12.88,41,15.0013,1,39,40
 43 ,21,winter,0,0,1,10.66,15.15,41,0,9,42,51
 43 ,22,winter,0,0,1,9.84,12.88,44,6.0032,6,39,45
 43 ,23,winter,0,0,1,9.02,11.365,51,8.9981,1,31,32
 44 ,0,winter,0,0,1,8.2,11.365,64,7.0015,5,34,39
 44 ,1,winter,0,0,1,8.2,11.365,59,6.0032,1,23,24
 44 ,2,winter,0,0,2,8.2,11.365,75,6.0032,1,19,20
 44 ,3,winter,0,0,2,8.2,11.365,69,7.0015,4,8,12
 44 ,4,winter,0,0,2,8.2,10.605,69,11.0014,0,2,2
 44 ,6,winter,0,0,2,8.2,10.605,69,8.9981,2,3,5
 44 ,7,winter,0,0,2,9.02,13.635,55,0,0,3,3
 44 ,8,winter,0,0,2,9.02,11.365,64,12.998,1,11,12
 44 ,9,winter,0,0,2,9.84,11.365,60,15.0013,12,35,47
 44 ,10,winter,0,0,1,12.3,13.635,45,22.0028,19,86,105
 44 ,11,winter,0,0,1,13.12,14.395,39,30.0026,26,86,112
 44 ,12,winter,0,0,1,14.76,15.91,32,31.0009,58,94,152
 44 ,13,winter,0,0,1,15.58,19.695,29,23.9994,62,92,154
 44 ,14,winter,0,0,2,16.4,20.455,30,27.9993,51,110,161
 44 ,15,winter,0,0,2,16.4,20.455,30,19.9995,40,122,162
 44 ,16,winter,0,0,2,17.22,21.21,28,22.0028,28,106,134
 44 ,17,winter,0,0,1,17.22,21.21,28,22.0028,30,95,125
 44 ,18,winter,0,0,1,16.4,20.455,32,19.9995,17,78,95
 44 ,19,winter,0,0,1,16.4,20.455,35,19.0012,11,50,61
 44 ,20,winter,0,0,1,16.4,20.455,35,22.0028,15,32,47
 44 ,21,winter,0,0,1,16.4,20.455,35,23.9994,6,45,51
 44 ,22,winter,0,0,1,16.4,20.455,35,19.9995,5,31,36
 44 ,23,winter,0,0,1,16.4,20.455,35,23.9994,3,27,30
 45 ,0,winter,0,1,1,15.58,19.695,37,23.9994,3,8,11
 45 ,1,winter,0,1,1,15.58,19.695,37,23.9994,1,6,7
 45 ,2,winter,0,1,1,14.76,16.665,40,19.9995,0,2,2
 45 ,3,winter,0,1,1,13.94,15.91,46,15.0013,1,1,2
 45 ,4,winter,0,1,1,13.12,15.15,53,19.0012,0,2,2
 45 ,5,winter,0,1,1,13.12,15.15,53,19.0012,0,3,3
 45 ,6,winter,0,1,1,13.94,15.15,46,19.9995,1,25,26
 45 ,7,winter,0,1,1,13.94,15.15,46,19.9995,2,96,98
 45 ,8,winter,0,1,1,15.58,19.695,40,31.0009,7,249,256
 45 ,9,winter,0,1,1,16.4,20.455,37,26.0027,8,122,130
 45 ,10,winter,0,1,1,18.04,21.97,33,15.0013,9,46,55
 45 ,11,winter,0,1,1,21.32,25,23,16.9979,10,43,53
 45 ,12,winter,0,1,1,22.96,26.515,22,30.0026,27,99,126
 45 ,13,winter,0,1,1,23.78,27.275,19,26.0027,27,93,120
 45 ,14,winter,0,1,1,24.6,29.545,15,32.9975,14,76,90
 45 ,15,winter,0,1,1,22.96,26.515,21,43.9989,19,71,90
 45 ,16,winter,0,1,1,21.32,25,27,31.0009,16,102,118
 45 ,17,winter,0,1,1,18.86,22.725,33,40.9973,25,218,243
 45 ,18,winter,0,1,1,16.4,20.455,40,40.9973,11,194,205
 45 ,19,winter,0,1,1,15.58,19.695,43,32.9975,12,86,98
 45 ,20,winter,0,1,1,14.76,15.91,46,31.0009,5,65,70
 45 ,21,winter,0,1,1,14.76,15.91,50,35.0008,8,35,43
 45 ,22,winter,0,1,1,13.94,14.395,46,43.9989,1,44,45
 45 ,23,winter,0,1,1,13.12,14.395,49,32.9975,1,19,20
 46 ,0,winter,0,1,1,12.3,13.635,49,27.9993,7,12,19
 46 ,1,winter,0,1,1,12.3,12.12,42,51.9987,0,5,5
 46 ,2,winter,0,1,1,11.48,11.365,41,46.0022,1,2,3
