year,month,day,dep_delay,arr_delay,carrier,origin,dest,distance
2014,1,1,-5,5,MQ,LGA,DTW,502
2014,1,1,127,131,MQ,LGA,MSP,1020
2014,1,1,26,21,EV,LGA,RIC,292
2014,1,1,-19,-21,EV,JFK,IAD,228
2014,1,1,-11,-28,EV,LGA,IAD,229
2014,1,1,-10,-20,EV,JFK,IAD,228
2014,1,1,-6,-23,EV,LGA,IAD,229
2014,1,1,9,1,EV,LGA,IAD,229
2014,1,1,-4,-2,MQ,LGA,CLT,544
2014,1,1,-3,-20,MQ,JFK,IND,665
2014,1,1,9,-2,UA,EWR,HNL,4963
2014,1,1,25,17,UA,EWR,TPA,997
2014,1,1,49,57,UA,EWR,TPA,997
2014,1,1,0,9,UA,EWR,TPA,997
2014,1,1,8,-1,UA,EWR,SAT,1569
2014,1,1,43,42,UA,EWR,MIA,1085
2014,1,1,10,4,UA,EWR,PBI,1023
2014,1,1,0,11,UA,EWR,TPA,997
2014,1,1,5,-3,UA,EWR,RSW,1068
2014,1,1,0,8,UA,LGA,ORD,733
2014,1,1,2,-7,UA,EWR,SNA,2434
2014,1,1,15,-1,UA,EWR,FLL,1065
2014,1,1,120,99,UA,LGA,CLE,419
2014,1,1,10,-19,UA,EWR,LAX,2454
2014,1,1,58,80,UA,EWR,ORD,719
2014,1,1,-1,1,UA,JFK,SFO,2586
2014,1,1,-2,-1,UA,LGA,IAH,1416
2014,1,1,60,49,UA,EWR,MIA,1085
2014,1,1,2,1,UA,EWR,PDX,2434
2014,1,1,26,41,UA,LGA,ORD,733
2014,1,1,47,46,UA,EWR,LAX,2454
2014,1,1,9,9,UA,EWR,MCO,937
2014,1,1,84,58,UA,JFK,SFO,2586
2014,1,1,128,117,UA,EWR,PBI,1023
2014,1,1,21,-7,UA,EWR,SNA,2434
2014,1,1,260,244,UA,EWR,SEA,2402
2014,1,1,-4,-9,UA,EWR,BOS,200
2014,1,1,12,-3,UA,EWR,RSW,1068
2014,1,1,10,-14,UA,EWR,LAX,2454
2014,1,1,109,90,UA,JFK,SFO,2586
2014,1,1,39,21,UA,EWR,SFO,2565
2014,1,1,1,-7,UA,JFK,SFO,2586
2014,1,1,-6,-10,UA,JFK,LAX,2475
2014,1,1,-1,-8,UA,LGA,IAH,1416
2014,1,1,3,-26,UA,EWR,SFO,2565
2014,1,1,55,25,UA,EWR,SAN,2425
2014,1,1,9,1,UA,LGA,IAH,1416
2014,1,1,27,21,UA,EWR,DFW,1372
2014,1,1,3,-12,UA,EWR,PHX,2133
2014,1,1,-5,-10,UA,JFK,LAX,2475
2014,1,1,5,-22,UA,EWR,MIA,1085
2014,1,1,-1,-5,UA,EWR,FLL,1065
2014,1,1,32,40,UA,EWR,IAH,1400
2014,1,1,6,-1,UA,EWR,FLL,1065
2014,1,1,1,-15,UA,LGA,IAH,1416
2014,1,1,41,59,UA,EWR,IAH,1400
2014,1,1,12,-3,UA,EWR,MCO,937
2014,1,1,5,1,UA,EWR,FLL,1065
2014,1,1,10,3,UA,EWR,DEN,1605
2014,1,1,-6,-12,UA,EWR,IAH,1400
2014,1,1,0,-15,UA,EWR,SFO,2565
2014,1,1,46,43,UA,LGA,DEN,1620
2014,1,1,40,32,UA,EWR,PHX,2133
2014,1,1,8,-3,UA,JFK,LAX,2475
2014,1,1,120,110,UA,EWR,PBI,1023
2014,1,1,78,71,UA,EWR,BOS,200
2014,1,1,-5,15,UA,LGA,DEN,1620
2014,1,1,11,-3,UA,EWR,TPA,997
2014,1,1,-2,0,UA,EWR,PHX,2133
2014,1,1,13,-7,UA,EWR,FLL,1065
2014,1,1,43,3,UA,EWR,LAS,2227
2014,1,1,-3,16,UA,EWR,PBI,1023
2014,1,1,-1,-4,UA,EWR,TPA,997
2014,1,1,31,24,UA,EWR,PBI,1023
2014,1,1,5,6,UA,EWR,TPA,997
2014,1,1,0,-18,UA,EWR,SAN,2425
2014,1,1,0,12,UA,JFK,SFO,2586
2014,1,1,-3,-8,UA,EWR,MCO,937
2014,1,1,20,43,UA,LGA,ORD,733
2014,1,1,22,50,UA,LGA,ORD,733
2014,1,1,6,7,UA,EWR,IAH,1400
2014,1,1,-4,1,US,EWR,PHX,2133
2014,1,1,70,55,US,EWR,PHX,2133
2014,1,1,-6,-39,US,JFK,PHX,2153
2014,1,1,-4,-10,US,JFK,PHX,2153
2014,1,1,-2,17,US,EWR,PHX,2133
2014,1,1,-1,-6,US,EWR,CLT,529
2014,1,1,-6,-13,US,EWR,PHX,2133
2014,1,1,2,-6,US,LGA,CLT,544
2014,1,1,-4,-16,US,EWR,CLT,529
2014,1,1,58,44,US,JFK,PHX,2153
2014,1,1,-7,-4,US,EWR,CLT,529
2014,1,1,1,6,US,JFK,CLT,541
2014,1,1,-1,-20,US,LGA,CLT,544
2014,1,1,-9,-14,US,LGA,CLT,544
2014,1,1,-1,-11,US,LGA,CLT,544
2014,1,1,-2,-12,US,EWR,CLT,529
2014,1,1,0,-6,US,EWR,CLT,529
2014,1,1,-5,-21,US,LGA,CLT,544
2014,1,1,-5,-16,US,JFK,CLT,541
2014,1,1,-6,-9,US,JFK,CLT,541
2014,1,1,-3,-5,US,JFK,CLT,541
2014,1,1,-2,-12,US,LGA,CLT,544
2014,1,1,-7,-28,US,LGA,PHL,96
2014,1,1,45,21,US,EWR,CLT,529
2014,1,1,-5,-24,US,EWR,CLT,529
2014,1,1,11,8,US,LGA,CLT,544
2014,1,1,-13,-24,US,LGA,PHL,96
2014,1,1,-5,-12,US,LGA,CLT,544
2014,1,1,-8,-30,US,LGA,DCA,214
2014,1,1,-8,-14,US,LGA,DCA,214
2014,1,1,-10,-23,US,LGA,DCA,214
2014,1,1,22,8,UA,EWR,DEN,1605
2014,1,1,-1,-8,UA,EWR,CLE,404
2014,1,1,115,106,UA,LGA,DEN,1620
2014,1,1,-3,-7,UA,JFK,SFO,2586
2014,1,1,73,45,UA,JFK,LAX,2475
2014,1,1,0,3,UA,JFK,LAX,2475
2014,1,1,48,26,UA,EWR,LAX,2454
2014,1,1,-3,-15,UA,EWR,IAH,1400
2014,1,1,0,60,UA,EWR,ORD,719
2014,1,1,27,6,UA,EWR,SFO,2565
2014,1,1,30,15,UA,EWR,CLE,404
2014,1,1,5,-12,UA,EWR,BOS,200
2014,1,1,21,2,UA,EWR,BQN,1585
2014,1,1,5,8,UA,EWR,SEA,2402
2014,1,1,1,-12,UA,EWR,RSW,1068
2014,1,1,12,29,UA,EWR,DEN,1605
2014,1,1,17,19,UA,EWR,MCO,937
2014,1,1,-3,-3,UA,EWR,LAS,2227
2014,1,1,5,2,UA,EWR,SFO,2565
2014,1,1,160,144,UA,EWR,EGE,1725
2014,1,1,118,114,UA,LGA,IAH,1416
2014,1,1,3,15,UA,EWR,DEN,1605
2014,1,1,-2,-4,UA,EWR,PBI,1023
2014,1,1,13,-9,UA,EWR,BOS,200
2014,1,1,5,0,UA,EWR,PBI,1023
2014,1,1,98,91,UA,EWR,SEA,2402
2014,1,1,6,7,UA,EWR,PDX,2434
2014,1,1,-1,-12,UA,EWR,RSW,1068
2014,1,1,-1,-25,UA,EWR,BOS,200
2014,1,1,11,68,UA,EWR,ORD,719
2014,1,1,14,15,UA,EWR,IAH,1400
2014,1,1,34,19,UA,EWR,SFO,2565
2014,1,1,10,12,UA,EWR,MCO,937
2014,1,1,42,39,UA,EWR,SFO,2565
2014,1,1,4,15,UA,LGA,DEN,1620
2014,1,1,3,-15,UA,EWR,LAX,2454
2014,1,1,9,21,UA,EWR,IAH,1400
2014,1,1,25,5,UA,EWR,SJU,1608
2014,1,1,6,-7,UA,EWR,SEA,2402
2014,1,1,6,3,UA,EWR,MCO,937
2014,1,1,30,28,UA,EWR,SNA,2434
2014,1,1,6,-2,UA,EWR,MIA,1085
2014,1,1,37,42,UA,EWR,MCO,937
2014,1,1,-2,-11,UA,LGA,IAH,1416
2014,1,1,0,1,UA,EWR,CLE,404
2014,1,1,1,10,UA,EWR,LAX,2454
2014,1,1,31,0,UA,EWR,BOS,200
2014,1,1,76,59,UA,EWR,AUS,1504
2014,1,1,2,-21,UA,EWR,SFO,2565
2014,1,1,-2,53,UA,EWR,ORD,719
2014,1,1,0,9,UA,EWR,LAX,2454
2014,1,1,-2,-35,UA,EWR,STT,1634
2014,1,1,14,31,UA,EWR,LAX,2454
2014,1,1,9,33,UA,EWR,ORD,719
2014,1,1,16,49,UA,EWR,ORD,719
2014,1,1,6,1,UA,EWR,SFO,2565
2014,1,1,62,35,UA,EWR,LAX,2454
2014,1,1,6,32,UA,EWR,ORD,719
2014,1,1,56,39,UA,EWR,SJU,1608
2014,1,1,6,2,UA,EWR,CLE,404
2014,1,1,-1,1,UA,EWR,MCO,937
2014,1,1,18,12,UA,EWR,DEN,1605
2014,1,1,9,-11,UA,EWR,SFO,2565
2014,1,1,1,-26,UA,EWR,SFO,2565
2014,1,1,1,-18,UA,EWR,LAX,2454
2014,1,1,-5,-4,UA,EWR,SFO,2565
2014,1,1,7,-1,UA,EWR,FLL,1065
2014,1,1,49,56,UA,EWR,MCO,937
2014,1,1,4,-9,UA,EWR,IAH,1400
2014,1,1,-4,-9,UA,EWR,FLL,1065
2014,1,1,22,3,UA,EWR,BOS,200
2014,1,1,32,30,UA,EWR,IAH,1400
2014,1,1,76,70,UA,EWR,IAH,1400
2014,1,1,46,61,UA,EWR,DEN,1605
2014,1,1,1,-11,UA,EWR,SAN,2425
2014,1,1,1,-17,UA,EWR,LAX,2454
2014,1,1,-8,12,US,EWR,CLT,529
2014,1,1,-1,-12,US,JFK,CLT,541
2014,1,1,-4,-18,US,JFK,PHX,2153
2014,1,2,-3,1,AA,JFK,LAX,2475
2014,1,2,-3,9,AA,JFK,LAX,2475
2014,1,2,109,150,AA,JFK,LAX,2475
2014,1,2,83,103,AA,LGA,PBI,1035
2014,1,2,8,34,AA,JFK,LAX,2475
2014,1,2,-8,-1,AA,JFK,LAX,2475
2014,1,2,14,5,AA,EWR,LAX,2454
2014,1,2,150,164,AA,JFK,LAX,2475
2014,1,2,33,38,AA,JFK,LAX,2475
2014,1,2,107,125,AA,JFK,MIA,1089
2014,1,2,-1,13,AA,EWR,MIA,1085
2014,1,2,114,146,AA,JFK,SFO,2586
2014,1,2,115,150,AA,JFK,BOS,187
2014,1,2,-3,-7,AA,JFK,SFO,2586
2014,1,2,4,11,AA,JFK,LAX,2475
2014,1,2,76,88,AA,JFK,BOS,187
2014,1,2,82,113,AA,JFK,ORD,740
2014,1,2,10,55,AA,JFK,IAH,1417
2014,1,2,125,161,AA,JFK,AUS,1521
2014,1,2,-4,-4,AA,EWR,DFW,1372
2014,1,2,15,34,AA,LGA,ORD,733
2014,1,2,23,40,AA,LGA,ORD,733
2014,1,2,-1,13,AA,LGA,ORD,733
2014,1,2,58,77,AA,LGA,ORD,733
2014,1,2,35,51,AA,LGA,ORD,733
2014,1,2,14,99,AA,LGA,ORD,733
2014,1,2,98,99,AA,EWR,DFW,1372
2014,1,2,5,72,AA,LGA,ORD,733
2014,1,2,46,80,AA,LGA,ORD,733
2014,1,2,45,148,AA,LGA,ORD,733
2014,1,2,141,192,AA,LGA,ORD,733
2014,1,2,189,172,AA,LGA,ORD,733
2014,1,2,88,95,AA,LGA,ORD,733
2014,1,2,8,50,AA,JFK,STT,1623
2014,1,2,159,213,AA,JFK,SJU,1598
2014,1,2,3,31,AA,LGA,MIA,1096
2014,1,2,14,43,AA,LGA,MIA,1096
2014,1,2,0,17,AA,JFK,MIA,1089
2014,1,2,30,61,AA,LGA,DFW,1389
2014,1,2,-1,11,AA,LGA,MIA,1096
2014,1,2,95,104,AA,LGA,DFW,1389
2014,1,2,0,2,AA,EWR,MIA,1085
2014,1,2,-4,-5,AA,EWR,DFW,1372
2014,1,2,31,52,AA,LGA,DFW,1389
2014,1,2,30,31,AA,LGA,DFW,1389
2014,1,2,23,31,AA,LGA,DFW,1389
2014,1,2,8,41,AA,LGA,DFW,1389
2014,1,2,27,48,AA,LGA,DFW,1389
2014,1,2,46,60,AA,LGA,DFW,1389
2014,1,2,0,16,AA,LGA,DFW,1389
2014,1,2,-4,-10,AA,LGA,DFW,1389
2014,1,2,11,41,AA,LGA,DFW,1389
2014,1,2,87,91,AA,LGA,DFW,1389
2014,1,2,19,41,AA,LGA,DFW,1389
2014,1,2,18,35,AA,LGA,DFW,1389
2014,1,2,3,29,AA,LGA,MIA,1096
2014,1,2,40,26,AA,LGA,PBI,1035
2014,1,2,39,42,AA,JFK,SJU,1598
2014,1,2,0,33,AA,EWR,DFW,1372
2014,1,2,67,85,AA,LGA,MIA,1096
2014,1,2,1,18,AA,LGA,MIA,1096
2014,1,2,-1,15,AA,JFK,LAS,2248
2014,1,2,-7,-7,AA,EWR,MIA,1085
2014,1,2,44,77,AA,LGA,MIA,1096
2014,1,2,99,143,AA,LGA,MIA,1096
2014,1,2,-6,8,AA,EWR,DFW,1372
2014,1,2,4,35,AA,JFK,MIA,1089
2014,1,2,4,25,AA,JFK,MIA,1089
2014,1,2,70,86,AA,LGA,MIA,1096
2014,1,2,20,24,AA,LGA,MIA,1096
2014,1,2,24,42,AA,JFK,MCO,944
2014,1,2,61,74,AA,JFK,MIA,1089
2014,1,2,169,172,AA,LGA,MIA,1096
2014,1,2,-1,-21,AA,LGA,MIA,1096
2014,1,2,35,82,AA,LGA,MIA,1096
2014,1,2,52,68,AA,JFK,EGE,1746
2014,1,2,-2,2,AA,EWR,DFW,1372
2014,1,2,-4,27,AA,JFK,MCO,944
2014,1,2,-7,-15,AS,EWR,SEA,2402
2014,1,2,7,-9,AS,EWR,SEA,2402
2014,1,2,96,95,B6,EWR,SJU,1608
2014,1,2,88,89,B6,JFK,SAN,2446
2014,1,2,197,294,B6,JFK,RSW,1074
2014,1,2,118,160,B6,JFK,BOS,187
2014,1,2,27,43,B6,JFK,BOS,187
2014,1,2,18,58,B6,JFK,HOU,1428
2014,1,2,577,626,B6,JFK,RDU,427
2014,1,2,17,21,B6,JFK,PWM,273
2014,1,2,61,131,B6,JFK,JAX,828
2014,1,2,22,41,B6,JFK,CHS,636
2014,1,2,-1,0,B6,EWR,BOS,200
2014,1,2,-2,36,B6,JFK,RSW,1074
2014,1,2,118,178,B6,JFK,BUF,301
2014,1,2,270,324,B6,JFK,CHS,636
2014,1,2,525,550,B6,JFK,IAD,228
2014,1,2,4,41,B6,JFK,JAX,828
2014,1,2,42,68,B6,JFK,BUF,301
2014,1,2,-3,65,B6,JFK,CLT,541
2014,1,2,106,168,B6,JFK,PWM,273
2014,1,2,190,276,B6,JFK,CLT,541
2014,1,2,65,68,B6,JFK,BTV,266
2014,1,2,110,130,B6,JFK,BTV,266
2014,1,2,219,276,B6,JFK,BTV,266
2014,1,2,34,102,B6,JFK,MSY,1182
2014,1,2,83,138,B6,JFK,JAX,828
2014,1,2,61,103,B6,JFK,ROC,264
2014,1,2,156,209,B6,JFK,BUF,301
2014,1,2,198,271,B6,JFK,MSY,1182
2014,1,2,48,99,B6,EWR,BOS,200
2014,1,2,80,101,B6,JFK,RDU,427
2014,1,2,101,129,B6,JFK,SYR,209
2014,1,2,60,67,B6,JFK,IAD,228
2014,1,2,236,258,B6,JFK,BOS,187
2014,1,2,8,-2,B6,EWR,BOS,200
2014,1,2,59,70,B6,JFK,SYR,209
2014,1,2,163,201,B6,JFK,PBI,1028
2014,1,2,23,62,B6,EWR,MCO,937
2014,1,2,63,125,B6,JFK,SLC,1990
2014,1,2,134,161,B6,JFK,ABQ,1826
2014,1,2,-5,29,B6,EWR,MCO,937
2014,1,2,0,20,B6,JFK,BUR,2465
2014,1,2,54,86,B6,JFK,LAS,2248
2014,1,2,-3,8,B6,JFK,SJU,1598
2014,1,2,17,80,B6,JFK,SMF,2521
2014,1,2,6,19,B6,JFK,PHX,2153
2014,1,2,-4,66,B6,EWR,PBI,1023
2014,1,2,42,70,B6,EWR,PBI,1023
2014,1,2,93,156,B6,JFK,FLL,1069
2014,1,2,9,55,B6,LGA,FLL,1076
2014,1,2,57,59,B6,LGA,RSW,1080
2014,1,2,7,9,B6,EWR,RSW,1068
2014,1,2,37,81,B6,EWR,TPA,997
2014,1,2,0,18,B6,JFK,AUS,1521
2014,1,2,8,41,B6,JFK,MCO,944
2014,1,2,9,28,B6,JFK,PBI,1028
2014,1,2,40,54,B6,LGA,PBI,1035
2014,1,2,17,53,B6,JFK,RSW,1074
2014,1,2,41,56,B6,JFK,LAX,2475
2014,1,2,127,216,B6,JFK,FLL,1069
2014,1,2,0,21,B6,JFK,SJU,1598
2014,1,2,-4,58,B6,JFK,MCO,944
2014,1,2,-4,37,B6,JFK,TPA,1005
2014,1,2,-1,23,B6,JFK,BQN,1576
2014,1,2,41,98,B6,JFK,TPA,1005
2014,1,2,101,210,B6,JFK,PBI,1028
2014,1,2,12,76,B6,JFK,PBI,1028
2014,1,2,81,127,B6,JFK,MCO,944
2014,1,2,117,252,B6,JFK,SJU,1598
2014,1,2,156,202,B6,JFK,AUS,1521
2014,1,2,48,136,B6,JFK,TPA,1005
2014,1,2,19,26,B6,JFK,ROC,264
2014,1,2,127,170,B6,EWR,FLL,1065
2014,1,2,-5,47,B6,JFK,MCO,944
2014,1,2,72,92,B6,JFK,MCO,944
2014,1,2,15,45,B6,LGA,FLL,1076
2014,1,2,40,66,B6,EWR,FLL,1065
2014,1,2,3,38,B6,JFK,MCO,944
2014,1,2,4,15,B6,EWR,MCO,937
2014,1,2,2,36,B6,JFK,BUF,301
2014,1,2,6,67,B6,JFK,FLL,1069
2014,1,2,33,65,B6,JFK,FLL,1069
2014,1,2,204,222,B6,JFK,FLL,1069
2014,1,2,100,177,B6,JFK,SEA,2422
2014,1,2,26,64,B6,LGA,PBI,1035
2014,1,2,6,29,B6,EWR,MCO,937
2014,1,2,8,35,B6,JFK,RSW,1074
2014,1,2,26,26,B6,JFK,LGB,2465
2014,1,2,13,76,B6,JFK,LGB,2465
2014,1,2,41,70,B6,JFK,PBI,1028
2014,1,2,0,63,B6,LGA,MCO,950
2014,1,2,86,134,B6,JFK,SJU,1598
2014,1,2,62,194,B6,JFK,BQN,1576
2014,1,2,45,45,B6,JFK,SJC,2569
2014,1,2,21,62,B6,JFK,PBI,1028
2014,1,2,3,52,B6,JFK,FLL,1069
2014,1,2,78,118,B6,JFK,FLL,1069
2014,1,2,104,166,B6,JFK,FLL,1069
2014,1,2,-2,66,B6,JFK,TPA,1005
2014,1,2,2,4,B6,JFK,OAK,2576
2014,1,2,85,200,B6,JFK,PSE,1617
2014,1,2,24,100,B6,JFK,FLL,1069
2014,1,2,2,69,B6,LGA,MCO,950
2014,1,2,-2,37,B6,LGA,FLL,1076
2014,1,2,36,128,B6,JFK,TPA,1005
2014,1,2,147,153,B6,JFK,MCO,944
2014,1,2,21,37,B6,JFK,SRQ,1041
2014,1,2,28,52,B6,JFK,LAS,2248
2014,1,2,10,75,B6,JFK,MCO,944
2014,1,2,-1,14,B6,EWR,FLL,1065
2014,1,2,19,66,B6,JFK,TPA,1005
2014,1,2,35,94,B6,LGA,TPA,1010
2014,1,2,87,113,B6,LGA,FLL,1076
2014,1,2,41,107,B6,JFK,ORD,740
2014,1,2,-3,18,B6,EWR,FLL,1065
2014,1,2,-2,17,B6,JFK,LAX,2475
2014,1,2,257,299,B6,JFK,SJU,1598
2014,1,2,0,27,B6,JFK,SFO,2586
2014,1,2,133,217,B6,JFK,DEN,1626
2014,1,2,10,27,B6,JFK,LAX,2475
2014,1,2,78,130,B6,JFK,LAX,2475
2014,1,2,2,39,B6,JFK,LAX,2475
2014,1,2,-1,59,B6,JFK,FLL,1069
2014,1,2,212,243,B6,JFK,SJU,1598
2014,1,2,14,45,B6,JFK,SJU,1598
2014,1,2,79,135,B6,JFK,FLL,1069
2014,1,2,111,211,B6,JFK,SJU,1598
2014,1,2,195,245,AA,JFK,LAS,2248
2014,1,2,4,16,AA,JFK,SFO,2586
2014,1,2,8,48,AA,JFK,DFW,1391
2014,1,2,5,47,AA,JFK,BOS,187
2014,1,2,127,121,AA,JFK,SFO,2586
2014,1,2,85,93,AA,JFK,SJU,1598
2014,1,2,23,48,DL,LGA,PBI,1035
2014,1,2,140,165,DL,LGA,DTW,502
2014,1,2,128,202,DL,LGA,ATL,762
2014,1,2,124,193,DL,LGA,TPA,1010
2014,1,2,0,51,DL,LGA,ATL,762
2014,1,2,76,108,DL,LGA,MCO,950
2014,1,2,122,148,DL,LGA,MSP,1020
2014,1,2,27,81,DL,LGA,RSW,1080
2014,1,2,0,56,DL,LGA,ATL,762
2014,1,2,94,156,DL,LGA,MCO,950
2014,1,2,64,130,DL,LGA,ATL,762
2014,1,2,11,20,DL,LGA,DTW,502
2014,1,2,41,92,DL,LGA,ATL,762
2014,1,2,-5,-11,DL,JFK,MCO,944
2014,1,2,63,144,DL,JFK,ATL,760
2014,1,2,17,39,DL,JFK,ATL,760
2014,1,2,6,18,DL,JFK,SFO,2586
2014,1,2,19,41,DL,JFK,LAX,2475
2014,1,2,0,11,DL,JFK,SEA,2422
2014,1,2,3,14,DL,JFK,LAS,2248
2014,1,2,36,44,DL,JFK,AUS,1521
2014,1,2,1,8,DL,JFK,LAX,2475
2014,1,2,5,13,DL,JFK,LAX,2475
2014,1,2,83,128,DL,JFK,PDX,2454
2014,1,2,14,1,DL,JFK,LAX,2475
2014,1,2,47,54,DL,JFK,LAX,2475
2014,1,2,48,57,DL,JFK,MIA,1089
2014,1,2,-3,-6,DL,JFK,SLC,1990
2014,1,2,6,-20,DL,JFK,SFO,2586
2014,1,2,-1,-19,DL,JFK,SFO,2586
2014,1,2,46,62,DL,JFK,ATL,760
2014,1,2,0,-4,DL,JFK,SFO,2586
2014,1,2,60,90,DL,JFK,SFO,2586
2014,1,2,22,22,DL,JFK,LAS,2248
2014,1,2,-3,9,DL,JFK,SEA,2422
2014,1,2,21,19,DL,JFK,SEA,2422
2014,1,2,12,35,DL,JFK,SJU,1598
2014,1,2,-6,-30,DL,JFK,STT,1623
2014,1,2,-4,-8,DL,JFK,SLC,1990
2014,1,2,-1,6,DL,JFK,MCO,944
2014,1,2,-6,-26,DL,JFK,SFO,2586
2014,1,2,385,398,DL,JFK,LAX,2475
2014,1,2,13,-6,DL,JFK,LAX,2475
2014,1,2,7,37,DL,JFK,ATL,760
2014,1,2,-1,-9,DL,JFK,SLC,1990
2014,1,2,202,213,DL,EWR,ATL,746
2014,1,2,18,43,DL,LGA,DEN,1620
2014,1,2,0,29,DL,EWR,ATL,746
2014,1,2,-1,3,DL,EWR,ATL,746
2014,1,2,-1,42,DL,LGA,DTW,502
2014,1,2,-1,78,DL,LGA,ATL,762
2014,1,2,6,10,DL,EWR,ATL,746
2014,1,2,18,23,DL,LGA,DTW,502
2014,1,2,5,11,DL,LGA,TPA,1010
2014,1,2,92,130,DL,LGA,ATL,762
2014,1,2,-8,16,DL,LGA,MIA,1096
2014,1,2,100,129,DL,LGA,DEN,1620
2014,1,2,-4,35,DL,LGA,ATL,762
2014,1,2,2,35,DL,LGA,SRQ,1047
2014,1,2,0,27,DL,EWR,ATL,746
2014,1,2,7,56,DL,LGA,TPA,1010
2014,1,2,118,138,DL,LGA,DTW,502
2014,1,2,145,194,DL,LGA,ATL,762
2014,1,2,-2,-19,DL,EWR,MSP,1008
2014,1,2,17,22,DL,LGA,MSP,1020
2014,1,2,97,120,DL,LGA,DTW,502
2014,1,2,973,996,DL,LGA,MIA,1096
2014,1,2,57,161,DL,JFK,MCO,944
2014,1,2,9,20,DL,JFK,PHX,2153
2014,1,2,8,33,DL,LGA,MCO,950
2014,1,2,3,84,DL,JFK,MIA,1089
2014,1,2,1,15,DL,EWR,ATL,746
2014,1,2,-6,-8,DL,EWR,DTW,488
2014,1,2,-5,-14,DL,LGA,MSP,1020
2014,1,2,137,157,DL,LGA,DTW,502
2014,1,2,126,125,DL,JFK,SAT,1587
2014,1,2,10,85,DL,LGA,ATL,762
2014,1,2,-5,31,DL,LGA,MCO,950
2014,1,2,-2,15,DL,JFK,SJU,1598
2014,1,2,95,118,DL,JFK,FLL,1069
2014,1,2,2,67,DL,LGA,ATL,762
2014,1,2,20,19,DL,LGA,MSP,1020
2014,1,2,32,102,DL,LGA,MIA,1096
2014,1,2,200,240,DL,JFK,DTW,509
2014,1,2,32,37,DL,LGA,DTW,502
2014,1,2,-7,23,DL,JFK,MIA,1089
2014,1,2,17,87,DL,LGA,PBI,1035
2014,1,2,20,69,DL,JFK,FLL,1069
2014,1,2,-6,44,DL,LGA,FLL,1076
2014,1,2,0,75,DL,LGA,PBI,1035
2014,1,2,49,67,DL,LGA,FLL,1076
2014,1,2,46,73,DL,LGA,FLL,1076
2014,1,2,41,104,DL,LGA,RSW,1080
2014,1,2,17,50,DL,LGA,EYW,1207
2014,1,2,195,184,DL,JFK,DEN,1626
2014,1,2,45,80,DL,LGA,MCO,950
2014,1,2,-1,14,DL,LGA,MSY,1183
2014,1,2,88,144,DL,LGA,DTW,502
2014,1,2,30,71,DL,JFK,MCO,944
2014,1,2,4,31,DL,LGA,PBI,1035
2014,1,2,74,95,DL,LGA,ATL,762
2014,1,2,125,206,DL,LGA,RSW,1080
2014,1,2,19,46,DL,LGA,RSW,1080
2014,1,2,-5,12,DL,JFK,FLL,1069
2014,1,2,2,31,DL,JFK,SAN,2446
2014,1,2,0,13,DL,LGA,PBI,1035
2014,1,2,-2,11,DL,EWR,ATL,746
2014,1,2,41,100,DL,LGA,ATL,762
2014,1,2,26,48,DL,EWR,ATL,746
2014,1,2,-3,-14,DL,EWR,SLC,1969
2014,1,2,-3,56,DL,JFK,SLC,1990
2014,1,2,-2,28,DL,JFK,LAS,2248
2014,1,2,237,236,DL,JFK,LAS,2248
2014,1,2,4,17,DL,JFK,SJU,1598
2014,1,2,0,-27,DL,JFK,SLC,1990
2014,1,2,-5,50,DL,JFK,PDX,2454
2014,1,2,3,27,DL,JFK,LAS,2248
2014,1,2,49,85,DL,LGA,MSY,1183
2014,1,2,41,136,DL,LGA,MSY,1183
2014,1,2,32,57,DL,LGA,ATL,762
2014,1,2,0,112,DL,LGA,FLL,1076
2014,1,2,62,65,DL,LGA,MSP,1020
2014,1,2,14,56,DL,LGA,ATL,762
2014,1,2,87,137,DL,LGA,FLL,1076
2014,1,2,-2,5,DL,LGA,TPA,1010
2014,1,2,-5,31,DL,LGA,FLL,1076
2014,1,2,37,70,DL,LGA,MCO,950
2014,1,2,25,86,DL,LGA,DEN,1620
2014,1,2,50,96,DL,LGA,PBI,1035
2014,1,2,-1,35,DL,LGA,MSP,1020
2014,1,2,55,115,DL,LGA,TPA,1010
2014,1,2,-3,26,DL,EWR,ATL,746
2014,1,2,-1,35,DL,LGA,ATL,762
2014,1,2,48,77,DL,LGA,MIA,1096
2014,1,2,3,11,DL,JFK,TPA,1005
2014,1,2,60,72,DL,LGA,MSP,1020
2014,1,2,185,233,DL,EWR,ATL,746
2014,1,2,15,46,DL,JFK,SJU,1598
2014,1,2,-3,38,DL,LGA,ATL,762
2014,1,2,116,143,DL,EWR,DTW,488
2014,1,2,0,19,DL,LGA,MIA,1096
2014,1,2,4,20,AA,JFK,MIA,1089
2014,1,2,1,95,AA,LGA,MIA,1096
2014,1,2,-1,27,EV,EWR,SDF,642
2014,1,2,82,98,EV,EWR,RDU,416
2014,1,2,25,30,EV,EWR,STL,872
2014,1,2,110,121,EV,EWR,MSN,799
2014,1,2,2,55,EV,EWR,CVG,569
2014,1,2,71,79,EV,EWR,IND,645
2014,1,2,37,75,EV,EWR,PVD,160
2014,1,2,0,30,EV,EWR,ATL,746
2014,1,2,0,17,EV,EWR,ATL,746
2014,1,2,44,86,EV,EWR,ATL,746
2014,1,2,0,24,EV,EWR,BNA,748
2014,1,2,2,30,EV,EWR,CHS,628
